City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
349,Longyearbyen,SJ,78.2186,15.6401,5.0,66,20,12.66,few clouds
350,Christchurch,NZ,-43.5333,172.6333,61.0,62,84,10.36,broken clouds
351,Banda Aceh,ID,5.5577,95.3222,79.3,78,94,5.01,overcast clouds
352,Tanete,ID,-3.9443,119.7848,74.95,90,100,0.22,overcast clouds
353,Kupang,ID,-10.1667,123.5833,75.2,100,40,2.3,scattered clouds
354,Upernavik,GL,72.7868,-56.1549,-18.96,82,0,12.62,clear sky
355,Birjand,IR,32.8663,59.2211,37.4,38,0,6.91,clear sky
356,Avera,US,33.194,-82.5271,59.0,20,1,9.22,clear sky
357,Anadyr,RU,64.75,177.4833,-11.2,77,40,6.71,scattered clouds
358,Haines Junction,CA,60.7522,-137.5108,21.2,53,98,9.22,overcast clouds
359,Murud,IN,18.3258,72.965,74.12,62,0,6.31,clear sky
360,Pacific Grove,US,36.6177,-121.9166,57.2,62,1,11.5,clear sky
361,Morro Bay,US,35.3658,-120.8499,63.0,75,100,8.99,overcast clouds
362,Werota,ET,11.9167,37.7,75.0,26,34,7.09,scattered clouds
363,Tommot,RU,58.9564,126.2925,11.03,93,99,3.89,overcast clouds
364,Rochegda,RU,62.8,43.25,4.55,93,100,7.27,overcast clouds
365,Morehead,US,37.2711,-87.1764,63.0,20,1,3.33,clear sky
366,Kinsale,IE,51.7075,-8.5306,41.0,87,75,5.75,broken clouds
367,Asfi,MA,32.2994,-9.2372,57.85,83,40,9.53,scattered clouds
368,Vitim,RU,59.4511,112.5578,18.16,96,100,5.73,overcast clouds
369,Lavrentiya,RU,65.5833,-171.0,30.15,98,100,29.95,snow
370,Alice Springs,AU,-23.7,133.8833,73.4,35,45,5.75,scattered clouds
371,Saurimo,AO,-9.6608,20.3916,66.29,89,100,4.0,overcast clouds
372,Agirish,RU,61.9247,63.0231,-5.3,92,95,1.21,overcast clouds
373,Mier,MX,26.4333,-99.15,72.0,43,90,6.91,overcast clouds
374,Ponta Delgada,PT,37.7333,-25.6667,62.6,88,40,9.22,scattered clouds
375,Chinhoyi,ZW,-17.3667,30.2,63.46,92,7,2.98,clear sky
376,Guangshui,CN,31.6199,113.9978,41.4,82,92,2.93,overcast clouds
377,Mackay,AU,-21.15,149.2,73.4,88,40,3.44,scattered clouds
378,Kearney,US,40.6995,-99.0815,68.0,30,1,11.5,clear sky
379,Atambua,ID,-9.1061,124.8925,73.06,91,38,1.68,scattered clouds
380,Yuanping,CN,38.7153,112.7575,35.28,82,96,0.27,overcast clouds
381,Moen,NO,69.1304,18.6123,19.4,93,90,2.86,light snow
382,Nhulunbuy,AU,-12.2333,136.7667,78.8,94,75,3.44,broken clouds
383,Labuhan,ID,-6.8844,112.2051,77.11,86,100,6.76,overcast clouds
384,Druzhba,UA,52.0428,33.9453,28.58,99,100,10.56,light snow
385,Ambon,ID,-3.6954,128.1814,75.2,94,40,4.61,scattered clouds
386,Sitka,US,57.0531,-135.33,44.6,70,1,5.75,clear sky
387,Beringovskiy,RU,63.05,179.3167,19.78,92,65,18.61,broken clouds
388,Norman Wells,CA,65.282,-126.8329,1.4,66,75,19.57,broken clouds
389,Nishihara,JP,26.1842,127.7558,66.2,82,75,3.44,broken clouds
390,Chabahar,IR,25.2919,60.643,71.92,62,0,9.01,clear sky
391,Tucuman,AR,-26.8241,-65.2226,87.8,58,0,6.91,clear sky
392,Rayachoti,IN,14.05,78.75,71.65,59,0,6.91,clear sky
393,Nova Vicosa,BR,-17.8919,-39.3719,80.29,79,84,12.86,moderate rain
394,Svetlaya,RU,46.5389,138.3297,12.96,85,19,7.85,few clouds
395,Morondava,MG,-20.2833,44.2833,78.37,79,1,6.8,clear sky
396,Fairbanks,US,64.8378,-147.7164,16.0,81,100,1.86,overcast clouds
397,Iberia,US,29.9502,-91.7507,68.0,21,1,6.91,clear sky
398,Parkent,UZ,41.2944,69.6764,46.4,76,99,2.3,mist
399,Usvyaty,RU,55.7456,30.7533,22.95,93,97,10.04,overcast clouds
400,Sobolevo,RU,54.4299,31.8996,22.15,95,69,11.03,broken clouds
401,Henties Bay,NA,-22.116,14.2845,67.08,72,0,8.9,clear sky
402,Constitucion,CL,-35.3333,-72.4167,70.68,64,1,18.12,clear sky
403,Nikolskoye,RU,59.7035,30.7861,21.2,86,90,15.66,snow
404,Ahipara,NZ,-35.1667,173.1667,65.17,66,93,14.07,overcast clouds
405,Cheremukhovo,RU,60.3484,59.9851,-6.16,90,96,2.48,overcast clouds
406,Okahandja,NA,-21.9833,16.9167,69.01,59,71,2.3,broken clouds
407,Cairns,AU,-16.9167,145.7667,75.99,94,25,6.55,scattered clouds
408,Taoudenni,ML,22.6783,-3.9836,73.58,19,0,10.0,clear sky
409,Tefe,BR,-3.3542,-64.7114,78.8,89,40,6.91,moderate rain
410,Pamekasan,ID,-7.1568,113.4746,76.73,85,100,6.42,overcast clouds
411,Teya,RU,60.3778,92.6267,10.17,92,73,8.14,broken clouds
412,Aktau,KZ,43.65,51.2,24.8,80,0,4.47,clear sky
413,Akyab,MM,20.15,92.9,69.53,87,74,5.14,broken clouds
414,Isangel,VU,-19.55,169.2667,80.6,74,20,11.07,few clouds
415,Candelaria,PH,13.9311,121.4233,75.0,87,23,5.35,few clouds
416,Corrientes,AR,-27.4806,-58.8341,91.4,29,0,5.75,clear sky
417,Vikulovo,RU,56.8167,70.6107,20.98,98,100,9.71,snow
418,Farap,TM,39.1704,63.6116,41.0,93,93,6.91,overcast clouds
419,Neuquen,AR,-38.9516,-68.0591,84.2,34,0,10.36,clear sky
420,Divnogorsk,RU,55.9594,92.3619,15.8,53,0,6.71,clear sky
421,Fukue,JP,32.6881,128.8419,52.34,77,33,23.91,scattered clouds
422,Turayf,SA,31.6725,38.6637,55.4,38,0,6.91,clear sky
423,Dourados,BR,-22.2211,-54.8056,79.59,71,3,6.35,clear sky
424,Lasa,IT,46.6166,10.7002,39.99,80,0,5.75,clear sky
425,Tari,NG,12.4086,4.4914,85.1,13,8,9.55,clear sky
426,Tateyama,JP,34.9833,139.8667,44.01,88,100,3.0,overcast clouds
427,Khuzdar,PK,27.7384,66.6434,58.57,31,0,4.79,clear sky
428,Iguape,BR,-24.7081,-47.5553,75.56,85,99,9.93,light rain
429,Yulara,AU,-25.2406,130.9889,71.6,49,1,8.05,clear sky
430,Sokolo,ML,14.7328,-6.1219,89.67,14,100,9.69,overcast clouds
431,Ketchikan,US,55.3422,-131.6461,44.6,70,90,10.36,light rain
432,Pimentel,PE,-6.8367,-79.9342,80.6,61,0,19.57,clear sky
433,Tomaszow Mazowiecki,PL,51.5313,20.0086,35.01,10,54,55.99,broken clouds
434,Cheremshan,RU,54.6667,51.5,14.47,96,100,17.45,light snow
435,Aksarka,RU,66.5606,67.7975,-20.13,87,100,10.33,overcast clouds
436,Angoram,PG,-4.0625,144.0661,72.95,98,100,2.15,overcast clouds
437,Tarakan,ID,3.3,117.6333,77.43,83,69,10.74,broken clouds
438,Huai Yot,TH,7.7893,99.6348,70.99,92,94,3.09,overcast clouds
439,Bodden Town,KY,19.2833,-81.25,80.01,78,75,10.36,broken clouds
440,Chittaurgarh,IN,24.8833,74.6333,67.95,33,0,8.25,clear sky
441,Atoka,US,34.4001,-96.0169,68.0,32,1,11.5,clear sky
442,Rio Grande,BR,-32.035,-52.0986,80.6,57,20,12.66,few clouds
443,San Jose,US,37.3394,-121.895,63.0,31,40,10.36,scattered clouds
444,Watrous,CA,51.6668,-105.4679,35.6,75,0,8.05,clear sky
445,Lhokseumawe,ID,5.1801,97.1507,76.26,83,100,4.76,overcast clouds
446,Dakar,SN,14.6937,-17.4441,66.2,77,0,13.8,clear sky
447,Saint-Paul,RE,-21.0096,55.2707,71.01,88,25,1.01,scattered clouds
448,Marsh Harbour,BS,26.5412,-77.0636,68.68,73,48,24.58,scattered clouds
449,Qasigiannguit,GL,68.8193,-51.1922,19.4,68,90,13.8,overcast clouds
450,Jonkoping,SE,57.7814,14.1562,28.4,59,0,9.22,clear sky
451,Itarema,BR,-2.9248,-39.9167,80.55,79,86,11.92,light rain
452,Port Arthur,CN,38.8,121.2667,23.0,74,0,2.24,clear sky
453,Pandan,PH,14.0453,124.1694,77.77,82,92,10.76,overcast clouds
454,Tacuarembo,UY,-31.7333,-55.9833,80.62,49,0,3.91,clear sky
455,Panjab,AF,34.388,67.0233,18.72,83,0,1.5,clear sky
456,Priiskovyy,RU,51.9333,116.6333,6.3,92,20,4.14,few clouds
457,Ilo,PE,-17.6394,-71.3375,75.78,72,17,10.47,few clouds
458,Vanimo,PG,-2.6741,141.3028,76.64,84,100,4.34,overcast clouds
459,Port Hardy,CA,50.6996,-127.4199,44.6,76,75,16.11,light rain
460,Calbuco,CL,-41.768,-73.1273,68.0,56,20,10.36,few clouds
461,Ubinskoye,RU,55.3068,79.6802,26.78,97,100,18.59,overcast clouds
462,Wajid,SO,3.8093,43.2471,76.48,41,30,17.76,scattered clouds
463,Tranas,SE,58.0372,14.9782,30.2,46,1,6.91,clear sky
464,Urusha,RU,54.05,122.9,1.15,94,97,1.83,overcast clouds
465,Sovetskiy,RU,61.3614,63.5842,-5.53,92,92,0.87,overcast clouds
466,Buxton,GB,53.2574,-1.9098,36.0,79,29,3.89,scattered clouds
467,Iracoubo,GF,5.4802,-53.2011,78.84,87,61,12.77,broken clouds
468,Atbasar,KZ,51.8,68.3333,31.35,98,100,23.82,light snow
469,San Juan De Uraba,CO,8.7592,-76.5297,81.97,77,76,14.92,broken clouds
470,Saint-Francois,FR,46.4154,3.9054,45.0,93,90,1.14,mist
471,Pontes E Lacerda,BR,-15.2261,-59.3353,82.18,80,4,3.02,clear sky
472,Bonnyville,CA,54.2668,-110.735,42.8,42,75,2.3,broken clouds
473,San Quintin,MX,30.4833,-115.95,60.62,65,54,12.37,broken clouds
474,Alta Floresta,BR,-9.8756,-56.0861,82.4,69,40,4.61,scattered clouds
475,Cagliari,IT,39.245,9.0912,59.0,88,20,13.8,few clouds
476,Hovd,MN,48.0056,91.6419,21.54,71,80,1.32,broken clouds
477,Monrovia,LR,6.3005,-10.7969,78.8,94,20,8.7,few clouds
478,Adrar,MR,20.5022,-10.0711,67.98,25,4,10.98,clear sky
479,Varadero,CU,23.1536,-81.2514,75.2,60,75,17.27,broken clouds
480,Ibra,OM,22.6906,58.5334,64.83,59,0,2.68,clear sky
481,Khonsa,IN,27.0167,95.5667,57.52,63,59,3.65,broken clouds
482,Shanghai,CN,31.2222,121.4581,50.0,93,90,4.47,overcast clouds
483,Trojes,AL,41.756,19.962,41.0,87,75,4.61,broken clouds
484,Ingleside,US,27.8778,-97.2117,69.8,35,1,19.57,clear sky
485,Pedernales,DO,18.0384,-71.744,83.62,58,6,4.38,clear sky
486,Uvarovka,RU,55.5278,35.6061,18.86,94,68,10.87,broken clouds
487,Haverfordwest,GB,51.8017,-4.9691,37.99,81,22,4.0,few clouds
488,Bosaso,SO,11.2842,49.1816,75.27,75,21,1.74,few clouds
489,Buin,CL,-33.7333,-70.75,91.0,39,0,8.05,clear sky
490,Pokaran,IN,26.9167,71.9167,74.5,44,0,12.77,clear sky
491,Samfya,ZM,-11.3649,29.5565,67.35,93,100,4.07,moderate rain
492,Diplo,PK,24.4667,69.584,71.73,76,0,14.0,clear sky
493,Danilovka,RU,50.3557,44.1168,27.32,92,100,20.54,overcast clouds
494,Lahat,ID,-3.8,103.5333,70.39,84,76,2.44,broken clouds
495,Koumac,NC,-20.5667,164.2833,76.8,73,5,4.68,clear sky
496,Riyadh,SA,24.6877,46.7219,64.4,32,0,5.75,clear sky
497,Bwanga,TZ,-3.0308,31.7601,62.92,95,99,5.82,overcast clouds
498,Andros,GR,37.8333,24.9333,52.0,66,0,14.97,clear sky
499,Olga,RU,43.7444,135.2892,20.14,89,0,9.19,clear sky
500,Boa Vista,BR,2.8197,-60.6733,82.4,74,75,17.27,broken clouds
501,Cieza,ES,38.24,-1.4199,54.0,97,100,1.01,overcast clouds
502,Kanlagay,PH,5.8757,121.2915,78.26,78,89,1.72,overcast clouds
503,Saint-Joseph,RE,-21.3667,55.6167,77.0,88,37,4.61,scattered clouds
504,Ghanzi,BW,-21.5667,21.7833,70.5,51,4,4.97,clear sky
505,La Sarre,CA,48.8002,-79.1996,7.81,91,22,1.99,few clouds
506,Narsaq,GL,60.9167,-46.05,30.2,86,75,6.91,light snow
507,Kananga,CD,-5.8958,22.4178,65.61,96,100,1.81,overcast clouds
508,Vista Hermosa,MX,19.5167,-99.2167,78.8,12,75,4.61,broken clouds
509,Isla Mujeres,MX,21.2311,-86.731,78.8,57,75,10.36,broken clouds
510,Toyooka,JP,35.5333,134.8333,41.0,87,75,4.61,broken clouds
511,Ushtobe,KZ,45.2514,77.9838,36.23,77,87,5.91,overcast clouds
512,Bubaque,GW,11.2833,-15.8333,76.06,72,10,16.28,clear sky
513,Touros,BR,-5.1989,-35.4608,80.6,78,20,6.91,few clouds
514,Hirara,JP,24.8,125.2833,70.72,83,76,17.98,broken clouds
515,Sinnamary,GF,5.3833,-52.95,78.35,88,84,13.0,broken clouds
516,Kichera,RU,55.9375,110.0997,21.45,93,100,9.35,light snow
517,Arlit,NE,18.7369,7.3853,81.81,14,92,4.72,overcast clouds
518,Santa Isabel,BR,-23.3156,-46.2214,69.8,94,75,5.75,moderate rain
519,Colac,AU,-38.3333,143.5833,59.0,97,99,3.91,light rain
520,Batagay-Alyta,RU,67.8006,130.4114,-17.77,78,100,2.21,overcast clouds
521,Comodoro Rivadavia,AR,-45.8667,-67.5,62.6,42,40,23.02,scattered clouds
522,Manyana,BW,-23.4,21.7167,72.14,42,64,4.25,broken clouds
523,Bria,CF,6.5423,21.9863,77.16,22,44,2.26,scattered clouds
524,Xiaoweizhai,CN,26.1903,107.5125,47.7,90,100,2.42,overcast clouds
525,Gulariya,NP,28.2333,81.3333,66.0,48,0,8.01,clear sky
526,Dawlatabad,AF,36.4141,64.9053,45.86,76,48,1.07,scattered clouds
527,Umm Bab,QA,25.2142,50.8072,61.0,72,1,6.91,clear sky
528,Pattao,PH,18.2493,121.8159,68.68,90,23,2.24,few clouds
529,Kamaishi,JP,39.2667,141.8833,32.47,84,13,4.92,few clouds
530,Pringsewu,ID,-5.3582,104.9744,72.48,90,100,0.43,overcast clouds
531,Ndele,CF,8.4109,20.6473,77.77,18,1,3.0,clear sky
532,Campoverde,PE,-8.4753,-74.8058,87.08,62,41,0.98,scattered clouds
533,Sao Borja,BR,-28.6606,-56.0044,86.45,27,0,4.99,clear sky
534,Sao Gabriel,BR,-30.3364,-54.32,79.47,55,0,3.74,clear sky
535,Niono,ML,14.2526,-5.993,87.21,16,14,10.02,few clouds
536,Gazanjyk,TM,39.2446,55.5154,46.44,66,87,6.64,overcast clouds
537,Iqaluit,CA,63.7506,-68.5145,-2.2,71,90,6.91,overcast clouds
538,Lotofaga,WS,-13.9764,-171.8578,87.8,79,40,6.91,scattered clouds
539,Carbondale,US,37.7273,-89.2168,64.4,24,1,7.61,clear sky
540,Shemonaikha,KZ,50.6328,81.9056,16.75,91,67,7.54,broken clouds
541,Tahta,EG,26.7693,31.5021,69.8,28,0,13.8,clear sky
542,Acapulco,MX,16.8634,-99.8901,84.2,70,1,12.66,clear sky
543,Fortuna,US,40.5982,-124.1573,54.0,62,20,11.5,few clouds
544,Acajutla,SV,13.5928,-89.8275,93.2,27,40,4.61,scattered clouds
545,Port-Cartier,CA,50.0334,-66.8654,28.4,50,94,11.5,overcast clouds
546,Rocha,UY,-34.4833,-54.3333,74.46,68,10,8.9,clear sky
547,Cabo San Lucas,MX,22.8909,-109.9124,80.01,25,20,12.66,few clouds
548,Pandamatenga,BW,-18.5278,25.627,65.34,60,0,1.79,clear sky
549,Isiolo,KE,0.3546,37.5822,71.11,51,0,5.17,clear sky
550,Astana,KZ,51.1801,71.446,24.8,86,40,17.9,snow
551,Markova,UA,48.6758,24.4138,24.66,92,4,7.96,clear sky
552,Shenzhen,CN,22.5455,114.0683,66.99,99,50,5.61,scattered clouds
553,Kosonsoy,UZ,41.2561,71.5508,41.09,70,94,4.81,overcast clouds
554,Saint-Louis,SN,16.3333,-15.0,84.2,32,0,2.3,clear sky
555,Mont-Dore,NC,-22.2833,166.5833,79.0,99,71,10.36,broken clouds
556,Tazovskiy,RU,67.4667,78.7,-21.05,88,94,2.3,overcast clouds
557,Ambilobe,MG,-13.2,49.05,74.86,95,100,2.24,moderate rain
558,Havelock,US,34.8791,-76.9013,52.0,46,1,12.66,clear sky
559,Show Low,US,34.2542,-110.0298,63.0,17,94,5.01,overcast clouds
560,Angoche,MZ,-16.2325,39.9086,76.87,87,61,6.46,broken clouds
561,Campeche,MX,19.0,-90.5,87.01,35,1,8.55,clear sky
562,Sokoni,TZ,-6.4333,39.55,80.22,75,100,11.21,overcast clouds
563,Victor Harbor,AU,-35.5667,138.6167,64.0,79,57,11.99,broken clouds
564,La Ronge,CA,55.1001,-105.2842,46.4,36,0,10.36,clear sky
565,Luau,AO,-10.7073,22.2247,64.65,97,100,2.53,moderate rain
566,Kericho,KE,-0.3677,35.2831,82.4,57,0,5.75,clear sky
567,Sinnai,IT,39.3042,9.2036,59.0,88,20,13.8,few clouds
568,Kontagora,NG,10.3999,5.4695,81.81,17,3,3.09,clear sky
569,Bandarbeyla,SO,9.4942,50.8122,75.58,79,1,12.59,clear sky
570,Bereda,ES,43.2686,-7.5406,42.01,89,74,8.99,broken clouds
571,Ifakara,TZ,-8.1333,36.6833,73.08,90,100,2.48,overcast clouds
572,Rio Gallegos,AR,-51.6226,-69.2181,53.6,32,40,35.68,scattered clouds
573,Gaildorf,DE,49.0003,9.7695,32.0,74,0,5.75,clear sky
574,Shirokiy,RU,49.758,129.523,-2.72,93,35,4.18,scattered clouds
575,South Lake Tahoe,US,38.9332,-119.9844,59.0,43,1,4.61,clear sky
576,Lawrence,US,38.9717,-95.2353,69.8,17,1,19.57,clear sky
577,Shellbrook,CA,53.2168,-106.4011,42.8,49,40,11.5,scattered clouds
578,Killybegs,IE,54.6333,-8.45,44.91,90,99,10.98,overcast clouds
579,Nouadhibou,MR,20.931,-17.0347,66.2,68,0,21.85,clear sky
580,Teguldet,RU,57.3064,88.1667,6.6,95,97,4.99,overcast clouds
581,Mwense,ZM,-10.3845,28.698,66.9,92,100,1.97,moderate rain
582,Vangaindrano,MG,-23.35,47.6,73.06,86,43,6.85,scattered clouds
583,Mecca,SA,21.4267,39.8261,75.27,55,0,1.68,clear sky
584,Baoqing,CN,46.3317,132.2111,5.72,91,0,4.09,clear sky
585,Coquimbo,CL,-29.9533,-71.3436,64.4,82,75,9.22,broken clouds
586,Sorong,ID,-0.8833,131.25,79.65,80,96,4.68,overcast clouds
587,Shache,CN,38.4167,77.2406,44.15,54,100,3.2,overcast clouds
588,Encruzilhada Do Sul,BR,-30.5439,-52.5219,66.18,81,4,6.38,clear sky
589,Pandan Niog,PH,6.2282,120.5631,81.45,78,82,13.98,broken clouds
590,Porosozero,RU,62.7191,32.727,6.49,94,100,12.44,overcast clouds
591,Vinces,EC,-1.55,-79.7333,82.4,74,75,4.61,moderate rain
592,Koungou,YT,-12.7336,45.2042,82.4,83,0,9.22,light rain
593,Sisimiut,GL,66.9395,-53.6735,14.77,94,99,15.1,overcast clouds
594,Kondinskoye,RU,59.6481,67.41,4.42,95,100,5.84,light snow
595,Dudinka,RU,69.4058,86.1778,-15.7,89,100,4.63,overcast clouds
596,Mayumba,GA,-3.432,10.6554,78.98,81,28,2.46,scattered clouds
597,Valparaiso,CL,-33.0393,-71.6273,78.8,47,0,16.11,clear sky
598,Amahai,ID,-3.3333,128.9167,77.04,81,44,5.88,scattered clouds
599,Willowmore,ZA,-33.2926,23.4895,63.7,67,98,6.2,overcast clouds
600,Arica,CL,-18.475,-70.3042,73.4,68,0,13.8,clear sky
601,Diego De Almagro,CL,-26.3667,-70.05,80.49,25,0,11.12,clear sky
602,Tessalit,ML,20.1986,1.0114,80.49,16,100,10.38,overcast clouds
603,Tokur,RU,53.1333,132.9,-12.42,91,100,4.94,overcast clouds
604,Hobyo,SO,5.3505,48.5268,78.17,79,32,15.84,scattered clouds
605,Yala,TH,6.3333,101.25,68.9,93,76,2.39,broken clouds
606,Flin Flon,CA,54.7682,-101.865,46.4,36,20,14.97,few clouds
607,Sechura,PE,-5.5569,-80.8222,83.66,54,79,15.26,broken clouds
608,San Cristobal,VE,7.7669,-72.225,86.0,58,40,5.75,scattered clouds
609,Xuddur,SO,4.1213,43.8894,69.84,79,22,15.79,few clouds
610,Kysyl-Syr,RU,63.8986,122.7617,-9.62,89,100,9.53,overcast clouds
611,Piney Green,US,34.716,-77.3202,55.4,24,1,12.66,clear sky
612,Ulaanbaatar,MN,47.9077,106.8832,5.0,85,0,2.24,clear sky
613,Bambanglipuro,ID,-7.95,110.2833,75.49,85,100,3.65,overcast clouds
614,Kauhajoki,FI,62.4333,22.1833,17.6,79,0,8.05,clear sky
615,Esmeraldas,BR,-19.7625,-44.3139,77.0,73,40,5.75,scattered clouds
616,Grand Gaube,MU,-20.0064,57.6608,80.01,81,61,12.44,broken clouds
617,Kodinsk,RU,58.6881,99.1844,13.41,94,100,12.08,overcast clouds
618,Lorengau,PG,-2.0226,147.2712,79.61,81,100,5.41,moderate rain
619,Dobryatino,RU,55.5055,41.3195,14.09,96,53,6.82,broken clouds
620,Sembabule,UG,-0.0772,31.4567,66.7,76,93,2.26,overcast clouds
621,Cartagena,CO,10.3997,-75.5144,86.0,70,40,18.41,scattered clouds
622,Tabory,RU,58.5198,64.5495,1.29,94,98,4.54,overcast clouds
623,Trelew,AR,-43.249,-65.3051,84.45,14,0,36.86,clear sky
624,Neulengbach,AT,48.1974,15.9022,32.0,86,69,3.96,broken clouds
625,Xam Nua,LA,20.4197,104.0439,61.83,91,90,2.48,overcast clouds
626,Lompoc,US,34.6391,-120.4579,59.0,62,75,8.05,broken clouds
627,Whitehorse,CA,60.7161,-135.0538,19.99,53,75,6.91,broken clouds
628,East Wenatchee Bench,US,47.4257,-120.2812,50.0,56,90,12.66,overcast clouds
629,Rach Gia,VN,10.0167,105.0833,75.2,94,74,2.3,broken clouds
630,Itaituba,BR,-4.2761,-55.9836,89.6,58,40,5.75,scattered clouds
631,Ulladulla,AU,-35.35,150.4667,64.4,94,66,4.29,light rain
632,Pinheiro Machado,BR,-31.5783,-53.3811,78.01,55,1,1.01,clear sky
633,Chongqing,CN,29.5628,106.5528,53.01,100,40,6.71,scattered clouds
634,Oxelosund,SE,58.6706,17.1015,30.2,43,0,9.22,clear sky
635,Saint-Augustin,CA,51.226,-58.6502,24.13,93,98,8.88,overcast clouds
636,Ola,RU,59.5833,151.2833,-11.58,78,3,4.99,clear sky
637,Formosa Do Rio Preto,BR,-11.0483,-45.1931,76.42,74,7,2.35,clear sky
638,Pimenteiras,BR,-6.2453,-41.4192,79.68,70,84,4.41,broken clouds
639,Aksarayskiy,RU,46.7924,48.0119,23.0,74,0,8.95,clear sky
640,Taltal,CL,-25.4,-70.4833,70.32,67,21,7.58,few clouds
641,Dwarka,IN,22.2394,68.9678,75.22,83,0,9.69,clear sky
642,Matay,EG,28.419,30.7792,56.8,45,0,9.78,clear sky
643,Coahuayana,MX,18.7333,-103.6833,86.0,42,1,11.5,clear sky
644,Ruangwa,TZ,-10.0667,38.9333,70.9,93,100,2.42,overcast clouds
645,Uruzgan,AF,32.8333,66.0,44.02,55,0,0.76,clear sky
646,Talakan,RU,50.3167,130.3667,-5.73,90,69,2.53,broken clouds
647,Saint Anthony,US,45.0205,-93.218,60.8,48,1,14.97,clear sky
648,Dandong,CN,40.1292,124.3947,29.61,80,0,2.62,clear sky
649,Miri,MY,4.4148,114.0089,77.0,100,40,2.3,scattered clouds
650,Kirzhach,RU,56.15,38.8667,14.85,95,75,6.53,broken clouds
651,Najran,SA,17.4924,44.1277,64.4,36,0,3.06,clear sky
652,Beloha,MG,-25.1667,45.05,69.96,89,0,5.95,clear sky
653,Celendin,PE,-6.8703,-78.1517,61.09,75,92,6.4,moderate rain
654,Skjervoy,NO,70.0311,20.9714,29.32,85,100,11.77,light snow
655,Kawalu,ID,-7.3817,108.2082,72.45,86,100,2.15,overcast clouds
656,Jalu,LY,29.0331,21.5482,65.77,28,0,10.49,clear sky
657,Bulaevo,KZ,54.9056,70.4439,25.3,98,100,20.04,light snow
658,Shu,KZ,43.5983,73.7614,38.25,93,85,1.99,overcast clouds
659,Ostrovnoy,RU,68.0531,39.5131,0.57,92,100,7.07,overcast clouds
660,Stromness,GB,58.965,-3.296,42.8,100,75,2.3,light rain
661,Mikuni,JP,36.2171,136.1519,41.0,75,75,10.36,broken clouds
662,Flinders,AU,-34.5833,150.8552,71.01,89,40,1.01,scattered clouds
663,Klaeng,TH,12.7797,101.6483,81.0,95,53,3.33,broken clouds
664,Maksatikha,RU,57.797,35.8825,16.39,97,100,5.3,light snow
665,Hudson Bay,CA,52.85,-102.3842,40.98,69,0,9.17,clear sky
666,Bouar,CF,5.934,15.596,71.49,22,78,3.36,broken clouds
667,Zhicheng,CN,30.2956,111.5047,44.01,91,93,2.46,light rain
668,Robertsport,LR,6.7533,-11.3686,79.97,85,20,9.35,few clouds
669,Madison,US,34.7334,-86.5667,61.0,25,1,12.66,clear sky
670,Agadez,NE,19.75,10.25,75.6,18,100,3.96,overcast clouds
671,Constantine,DZ,36.365,6.6147,51.8,76,75,6.91,broken clouds
672,Thunder Bay,CA,48.4001,-89.3168,35.01,69,90,17.27,overcast clouds
673,Sao Joao Da Barra,BR,-21.6403,-41.0511,73.4,94,90,11.5,moderate rain
674,Nurota,UZ,40.5614,65.6886,37.4,93,45,9.22,mist
675,Kasongo-Lunda,CD,-6.4667,16.8167,70.74,93,100,2.68,light rain
676,Rivera,UY,-30.9053,-55.5508,71.94,56,0,1.99,clear sky
677,Nakusp,CA,50.2499,-117.8023,41.0,70,100,2.3,overcast clouds
678,Puerto Carreno,CO,6.189,-67.4859,96.69,34,100,9.28,overcast clouds
679,Baglan,AF,36.1307,68.7083,45.54,76,0,1.54,clear sky
680,Camopi,GF,3.1655,-52.3158,75.61,86,39,3.69,scattered clouds
681,Yaring,TH,6.8662,101.3689,73.42,88,100,6.6,overcast clouds
682,Sungaipenuh,ID,-2.0833,101.3833,63.63,94,100,0.89,overcast clouds
683,Puerto Ayacucho,VE,5.6639,-67.6236,88.2,61,91,5.46,overcast clouds
684,Tanout,NE,14.9709,8.8879,76.93,15,4,10.87,clear sky
685,Manaure,CO,11.7751,-72.4445,86.81,58,75,18.52,broken clouds
686,Massaguet,TD,12.4755,15.4365,80.6,9,66,5.75,broken clouds
687,Cowra,AU,-33.8333,148.6833,62.01,79,95,1.01,overcast clouds
688,Balykshi,KZ,47.0667,51.8667,19.4,93,0,6.71,mist
689,Watsa,CD,3.0372,29.5355,68.92,52,70,2.98,broken clouds
690,Mitchell,US,43.7094,-98.0298,69.8,21,1,3.44,clear sky
691,Laguna,US,38.421,-121.4238,64.99,39,1,5.75,clear sky
692,Lazaro Cardenas,MX,17.9583,-102.2,83.39,57,4,13.38,clear sky
693,Necochea,AR,-38.5473,-58.7368,90.09,31,62,9.17,broken clouds
694,San Isidro,PE,-12.1167,-77.05,80.6,65,0,9.22,light rain
695,Baie-Comeau,CA,49.2168,-68.1489,24.8,50,1,16.11,clear sky
696,Nome,US,64.5011,-165.4064,30.2,93,90,28.77,mist
697,Waw,SS,7.7029,27.9953,80.55,17,46,4.74,scattered clouds
698,Junction City,US,39.0286,-96.8314,69.8,28,1,21.85,clear sky
699,Soe,ID,-9.8607,124.284,65.32,100,21,2.21,few clouds
700,Kropotkin,RU,45.4375,40.5756,29.95,88,0,6.35,clear sky
